"Indicator","Category","Region","Country","City","Value","Year","Source","Timeliness","nas"
"Capital cost per kilometer (US$ million per km)","system cost","Asia","Pakistan","Lahore",NA,NA,"",NA,1
"Capital cost per kilometer (US$ million per km)","system cost","Asia","Republic of Korea","Seoul",NA,NA,"",NA,1
"Capital cost per kilometer (US$ million per km)","system cost","Asia","Taiwan","Chiayi",NA,NA,"",NA,1
"Capital cost per kilometer (US$ million per km)","system cost","Asia","Taiwan","Taichung","67.5",2014,"easts.info",2,0
"Capital cost per kilometer (US$ million per km)","system cost","Asia","Taiwan","Taipei",NA,NA,"",NA,1
"Capital cost per kilometer (US$ million per km)","system cost","Asia","Thailand","Bangkok",NA,NA,"",NA,1
"Capital cost per kilometer (US$ million per km)","system cost","Africa","Nigeria","Lagos",NA,NA,"",NA,1
"Capital cost per kilometer (US$ million per km)","system cost","Africa","South Africa","Cape Town",NA,NA,"",NA,1
"Capital cost per kilometer (US$ million per km)","system cost","Africa","South Africa","Johannesburg",NA,NA,"",NA,1
"Brand and logo","system image","Latin America","Argentina","Buenos Aires","Yes",2016,"www.buenosaires.gob.ar",0,0
"Brand and logo","system image","Latin America","Argentina","Córdoba","Yes",2014,"infodecordoba.com.ar",2,0
"Brand and logo","system image","Latin America","Argentina","Rosario","No",2013,"",3,0
"Brand and logo","system image","Latin America","Brazil","Belém",NA,NA,"",NA,1
"Brand and logo","system image","Latin America","Brazil","Belo Horizonte","Yes",NA,"www.bhtrans.pbh.gov.br",NA,0
"Brand and logo","system image","Latin America","Brazil","Blumenau","No",NA,"",NA,0
"Brand and logo","system image","Latin America","Brazil","Brasília","No",NA,"",NA,0
"Brand and logo","system image","Latin America","Brazil","Campinas","Yes",NA,"www.emdec.com.br",NA,0
"Brand and logo","system image","Latin America","Brazil","Campo Grande","No",NA,"",NA,0
"Brand and logo","system image","Latin America","Brazil","Caxias do Sul","No",NA,"Visate",NA,0
"Brand and logo","system image","Latin America","Brazil","Criciúma","No",NA,"",NA,0
"Brand and logo","system image","Latin America","Brazil","Curitiba","Yes",NA,"www.urbs.curitiba.pr.gov.br",NA,0
"Brand and logo","system image","Latin America","Brazil","São Paulo - Metropolitan area","No",NA,"",NA,0
"Brand and logo","system image","Latin America","Brazil","Feira de Santana","No",NA,"",NA,0
"Brand and logo","system image","Latin America","Brazil","Fortaleza","No",NA,"www.fortaleza.ce.gov.br",NA,0
"Brand and logo","system image","Latin America","Brazil","Goiânia","No",NA,"",NA,0
"Brand and logo","system image","Latin America","Brazil","Guarulhos","No",2013,"guarulhostransportes.com.br",3,0
"Brand and logo","system image","Latin America","Brazil","Jaboatão dos Guararapes","No",2012,"",4,0
"Brand and logo","system image","Latin America","Brazil","João Pessoa","No",NA,"",NA,0
"Brand and logo","system image","Latin America","Brazil","Joinville","No",NA,"",NA,0
"Brand and logo","system image","Latin America","Brazil","Juiz de Fora","No",NA,"",NA,0
"Brand and logo","system image","Latin America","Brazil","Londrina","No",NA,"",NA,0
"Brand and logo","system image","Latin America","Brazil","Maceió","No",NA,"",NA,0
"Brand and logo","system image","Latin America","Brazil","Natal","No",NA,"",NA,0
"Brand and logo","system image","Latin America","Brazil","Niterói","No",NA,"",NA,0
"Brand and logo","system image","Latin America","Brazil","Olinda","Yes",NA,"www.granderecife.pe.gov.br",NA,0
"Brand and logo","system image","Latin America","Brazil","Porto Alegre","No",NA,"",NA,0
"Brand and logo","system image","Latin America","Brazil","Recife","Yes",NA,"www.granderecife.pe.gov.br",NA,0
"Brand and logo","system image","Latin America","Brazil","Rio de Janeiro","Yes",NA,"",NA,0
"Brand and logo","system image","Latin America","Brazil","Salvador","No",NA,"",NA,0
"Brand and logo","system image","Latin America","Brazil","Santos","No",NA,"",NA,0
"Brand and logo","system image","Latin America","Brazil","São Paulo","No",NA,"www.sptrans.com.br",NA,0
"Brand and logo","system image","Latin America","Brazil","Sorocaba",NA,NA,"",NA,1
"Brand and logo","system image","Latin America","Brazil","Sumaré","Yes",NA,"www.emdec.com.br",NA,0
"Brand and logo","system image","Latin America","Brazil","Teresina",NA,NA,"",NA,1
"Brand and logo","system image","Latin America","Brazil","Uberaba","Yes",2015,"www.uberaba.mg.gov.br",1,0
"Brand and logo","system image","Latin America","Brazil","Uberlândia","No",NA,"www.uberlandia.mg.gov.br",NA,0
"Brand and logo","system image","Latin America","Chile","Santiago","Yes",2015,"www.dtpm.cl",1,0
"Brand and logo","system image","Latin America","Colombia","Barranquilla","Yes",NA,"",NA,0
"Brand and logo","system image","Latin America","Colombia","Bogotá","Yes",2013,"www.transmilenio.gov.co",3,0
"Brand and logo","system image","Latin America","Colombia","Bucaramanga","Yes",NA,"",NA,0
"Brand and logo","system image","Latin America","Colombia","Cali","Yes",2015,"mio.com.co",1,0
"Brand and logo","system image","Latin America","Colombia","Cartagena","Yes",2016,"www.transcaribe.gov.co",0,0
"Brand and logo","system image","Latin America","Colombia","Medellín","Yes",NA,"www.metroplus.gov.co",NA,0
"Brand and logo","system image","Latin America","Colombia","Pereira","Yes",NA,"www.megabus.gov.co",NA,0
"Brand and logo","system image","Latin America","Ecuador","Guayaquil","Yes",NA,"www.metrovia-gye.com",NA,0
"Brand and logo","system image","Latin America","Ecuador","Quito","Yes",NA,"geomap.trolebus.gov.ec",NA,0
"Brand and logo","system image","Latin America","El Salvador","Gran San Salvador","Yes",2015,"www.vmt.gob.sv",1,0
"Brand and logo","system image","Latin America","Guatemala","Guatemala","Yes",NA,"transmetro.muniguate.com",NA,0
"Brand and logo","system image","Latin America","Mexico","Chihuahua","Yes",2013,"vivebus.chihuahua.gob.mx",3,0
"Brand and logo","system image","Latin America","Mexico","Ecatepec","Yes",2013,"www.transmasivo.com.mx",3,0
"Brand and logo","system image","Latin America","Mexico","Guadalajara","Yes",NA,"www.macrobus.gob.mx",NA,0
"Brand and logo","system image","Latin America","Mexico","Guadalupe","Yes",2014,"www.nl.gob.mx",2,0
"Brand and logo","system image","Latin America","Mexico","León de los Aldama","Yes",NA,"www.metrobus.df.gob.mx",NA,0
"Brand and logo","system image","Latin America","Mexico","Mexico City","Yes",NA,"www.metrobus.cdmx.gob.mx",NA,0
"Brand and logo","system image","Latin America","Mexico","Juárez","Yes",2013,"www.puentelibre.mx",3,0
"Brand and logo","system image","Latin America","Mexico","Monterrey","Yes",2014,"ecovia.nl.gob.mx",2,0
"Brand and logo","system image","Latin America","Mexico","Nezahualcoyotl","Yes",2013,"mexibus.net",3,0
"Brand and logo","system image","Latin America","Mexico","Pachuca","Yes",2016,"www.servicio-tuzobus.mx",0,0
"Brand and logo","system image","Latin America","Mexico","Puebla","Yes",2015,"rutapuebla.mx",1,0
"Brand and logo","system image","Latin America","Panama","Panama","Yes",NA,"",NA,0
"Brand and logo","system image","Latin America","Peru","Lima","Yes",NA,"movilidadurbanapanama.wordpress.com",NA,0
"Brand and logo","system image","Latin America","Trinidad and Tobago","Port of Spain - Arima",NA,NA,"",NA,1
"Brand and logo","system image","Latin America","Uruguay","Montevideo","No",2013,"",3,0
"Brand and logo","system image","Latin America","Venezuela","Caracas","Yes",2013,"Metro Caracas",3,0
"Brand and logo","system image","Latin America","Venezuela","Merida","Yes",NA,"www.tromerca.gob.ve",NA,0
"Brand and logo","system image","Latin America","Venezuela","Barquisimeto","Yes",2015,"www.youtube.com",1,0
"Brand and logo","system image","Oceania","Australia","Adelaide","No",2013,"Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia",3,0
"Brand and logo","system image","Oceania","Australia","Brisbane","No",2013,"Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia",3,0
"Brand and logo","system image","Oceania","Australia","Sydney - Blacktown - Rouse Hill","Yes",NA,"Characteristics of Bus Rapid Transit for Decision-Making (CBRT)",NA,0
"Brand and logo","system image","Oceania","Australia","Sydney - Liverpool - Parramatta","Yes",NA,"",NA,0
"Brand and logo","system image","Oceania","Australia","Sydney - Parramatta - Rouse Hill","Yes",NA,"jacksonteece.com.s3.amazonaws.com",NA,0
"Brand and logo","system image","Oceania","New Zealand","Auckland","No",2013,"Currie G; Delbosc, A; Assessing bus rapid transit system performance in Australasia",3,0
"Brand and logo","system image","Europe","Belgium","Liège","No",NA,"",NA,0
"Brand and logo","system image","Europe","Czech Republic","Prague",NA,NA,"",NA,1
"Brand and logo","system image","Europe","Finland","Helsinki",NA,NA,"",NA,1
"Brand and logo","system image","Europe","France","Belfort","Yes",2016,"www.optymo.fr",0,0
"Brand and logo","system image","Europe","France","Caen",NA,NA,"",NA,1
"Brand and logo","system image","Europe","France","Cannes","Yes",2014,"www.silteplait.info",2,0
"Brand and logo","system image","Europe","France","Châlon-sur-Saône","Yes",2014,"www.ville-rail-transports.com",2,0
"Brand and logo","system image","Europe","France","Douai",NA,NA,"",NA,1
"Brand and logo","system image","Europe","France","Evry","Yes",2014,"www.bus-tice.com",2,0
"Brand and logo","system image","Europe","France","La Rochelle",NA,NA,"",NA,1
"Brand and logo","system image","Europe","France","Le Mans","Yes",2016,"www.lemainelibre.fr",0,0
"Brand and logo","system image","Europe","France","Lille",NA,NA,"",NA,1
"Brand and logo","system image","Europe","France","Lorient",NA,NA,"",NA,1
"Brand and logo","system image","Europe","France","Lyon",NA,NA,"",NA,1
"Brand and logo","system image","Europe","France","Maubeuge",NA,NA,"",NA,1
"Brand and logo","system image","Europe","France","Metz","Yes",2013,"mettis.metzmetropole.fr",3,0
"Brand and logo","system image","Europe","France","Nancy",NA,NA,"",NA,1
"Brand and logo","system image","Europe","France","Nantes","Yes",2011,"COST - European Cooperation in Science and Technology",5,0
"Brand and logo","system image","Europe","France","Nice",NA,NA,"",NA,1
"Brand and logo","system image","Europe","France","Nîmes","Yes",2015,"www.tangobus.fr",1,0
"Brand and logo","system image","Europe","France","Paris","Yes",2011,"",5,0
"Brand and logo","system image","Europe","France","Rouen","Yes",2011,"COST - European Cooperation in Science and Technology",5,0
"Brand and logo","system image","Europe","France","Saint-Nazaire","Yes",2012,"www.agglo-carene.fr",4,0
"Brand and logo","system image","Europe","France","Strasbourg","Yes",2013,"technicity.daimler.com",3,0
"Brand and logo","system image","Europe","France","Toulouse",NA,NA,"",NA,1
"Brand and logo","system image","Europe","Germany","Essen","Yes",2011,"COST - European Cooperation in Science and Technology",5,0
"Brand and logo","system image","Europe","Germany","Hamburg","Yes",2011,"COST - European Cooperation in Science and Technology",5,0
"Brand and logo","system image","Europe","Germany","Oberhausen","No",2011,"COST - European Cooperation in Science and Technology",5,0
"Brand and logo","system image","Europe","Ireland","Dublin",NA,NA,"",NA,1
"Brand and logo","system image","Europe","Italy","Brescia",NA,NA,"",NA,1
"Brand and logo","system image","Europe","Italy","Prato","Yes",2011,"www.uitp.org",5,0
"Brand and logo","system image","Europe","Netherlands","Almere",NA,NA,"",NA,1
"Brand and logo","system image","Europe","Netherlands","Amsterdam","Yes",2011,"COST - European Cooperation in Science and Technology",5,0
"Brand and logo","system image","Europe","Netherlands","Eindhoven",NA,NA,"",NA,1
"Brand and logo","system image","Europe","Netherlands","Enschede","No",2011,"COST - European Cooperation in Science and Technology",5,0
"Brand and logo","system image","Europe","Netherlands","Utrecht",NA,NA,"",NA,1
"Brand and logo","system image","Europe","Portugal","Lisbon",NA,NA,"",NA,1
"Brand and logo","system image","Europe","Spain","Barcelona","No",2011,"COST - European Cooperation in Science and Technology",5,0
"Brand and logo","system image","Europe","Spain","Castellón","Yes",2011,"COST - European Cooperation in Science and Technology",5,0
"Brand and logo","system image","Europe","Spain","Madrid","No",2011,"COST - European Cooperation in Science and Technology",5,0
"Brand and logo","system image","Europe","Spain","Granada","Yes",2015,"www.movilidadgranada.com",1,0
"Brand and logo","system image","Europe","Sweden","Gothenburg","No",2011,"COST - European Cooperation in Science and Technology",5,0
"Brand and logo","system image","Europe","Sweden","Jonkoping","Yes",2011,"COST - European Cooperation in Science and Technology",5,0
"Brand and logo","system image","Europe","Sweden","Stockholm","Yes",2011,"COST - European Cooperation in Science and Technology",5,0
"Brand and logo","system image","Europe","Switzerland","Zurich","Yes",2011,"COST - European Cooperation in Science and Technology",5,0
"Brand and logo","system image","Europe","Turkey","Istanbul","Yes",2015,"metrobus.iett.gov.tr",1,0
"Brand and logo","system image","Europe","United Kingdom","Bradford",NA,NA,"",NA,1
"Brand and logo","system image","Europe","United Kingdom","Cambridge","Yes",2011,"COST - European Cooperation in Science and Technology",5,0
"Brand and logo","system image","Europe","United Kingdom","Crawley",NA,NA,"",NA,1
"Brand and logo","system image","Europe","United Kingdom","Edinburgh",NA,NA,"",NA,1
"Brand and logo","system image","Europe","United Kingdom","Fareham - Gosport","Yes",2013,"www3.hants.gov.uk",3,0
"Brand and logo","system image","Europe","United Kingdom","Kent",NA,NA,"",NA,1
"Brand and logo","system image","Europe","United Kingdom","Leeds",NA,NA,"",NA,1
"Brand and logo","system image","Europe","United Kingdom","London",NA,NA,"",NA,1
"Brand and logo","system image","Europe","United Kingdom","Luton",NA,NA,"",NA,1
